Stokholms,STOC,New York,NYCA,2020-09-11 15:00,387,EVA Air,C,Boing-747
Tehran,THRA,Berlin,BLI,2020-09-22 04:00,360,Virgin Atlantic,B,Boing-747
ROME,FCO,Munich,SBA,2021-10-13 11:00,487,Singapore Airlines,C,Boing-737
London,NHR,New York,EWR,2021-07-11 20:00,432,Qatar Airways,A,Boing-737
Berlin,BTV,Tehran,THRA,2020-07-01 14:00,480,EVA Air,A,Airbus-A320
ROME,FCO,Barcelona,BCN,2020-07-07 17:00,297,Korean Air,C,Boing-747
London,STN,Tehran,THR,2021-02-16 18:00,472,EVA Air,B,Airbus-A320
Barcelona,BLA,New York,JFK,2020-05-27 11:00,119,Virgin Atlantic,B,ATR-72
Munich,LGB,London,LOND,2020-01-20 01:00,251,Korean Air,A,Boing-747
ROME,ROME,Barcelona,BLA,2020-03-04 18:00,259,Qatar Airways,C,Boing-737
London,LGW,Manchester,MAN,2020-07-15 16:00,171,Air New Zealand,C,Boing-737
Barcelona,BLA,Berlin,BLI,2020-05-16 18:00,161,Emirates,B,ATR-72
Berlin,BLI,Tehran,THRA,2021-08-18 06:00,324,Japan Airlines,C,ATR-72
Munich,SBA,New York,JFK,2021-08-17 14:00,473,Korean Air,B,Boing-MD
Barcelona,BLA,ROME,FCO,2020-02-28 08:00,250,La Compagnie,B,Airbus-A380
London,STN,Tehran,IKA,2021-12-29 22:00,353,EVA Air,A,Airbus-A380
Barcelona,BLA,New York,NYCA,2021-07-09 02:00,248,Japan Airlines,C,Boing-MD
Stokholms,ARN,ROME,CIA,2021-04-13 21:00,360,La Compagnie,B,Boing-747
New York,JFK,Munich,LGB,2020-10-26 14:00,364,Virgin Atlantic,A,ATR-72
London,LOND,Berlin,BER,2020-10-05 08:00,357,Korean Air,C,Boing-MD
ROME,ROME,Tehran,THRA,2021-12-30 07:00,265,Korean Air,C,Boing-MD
Tehran,THR,Manchester,MHT,2020-03-30 07:00,108,Japan Airlines,C,Boing-747
London,LGW,Tehran,THR,2020-06-26 21:00,209,Singapore Airlines,B,ATR-72
Munich,MUC,New York,NYCA,2021-08-08 04:00,198,Korean Air,C,Boing-747
Munich,SBA,ROME,CIA,2021-09-26 03:00,459,Air New Zealand,C,ATR-72
Tehran,IKA,New York,NYCA,2021-04-10 06:00,275,Korean Air,C,Boing-737
ROME,ROME,Manchester,MHT,2021-01-27 10:00,158,Virgin Atlantic,B,Boing-MD
New York,NYCA,Barcelona,BLA,2020-07-10 00:00,153,Qatar Airways,A,Airbus-A320
Tehran,THRA,London,NHR,2020-11-06 17:00,272,Emirates,C,Boing-MD
London,NHR,Barcelona,BLA,2021-10-05 17:00,122,Virgin Atlantic,A,Boing-747
London,NHR,Madrid,MAD,2020-01-02 11:00,216,Emirates,C,Boing-747
Tehran,THR,ROME,CIA,2020-06-15 01:00,213,Japan Airlines,B,Airbus-A380
Stokholms,ARN,New York,JFK,2021-09-21 08:00,464,Korean Air,A,Boing-747
Tehran,IKA,Barcelona,BLA,2021-08-21 15:00,476,Singapore Airlines,A,Boing-747
London,LGW,Tehran,THRA,2021-10-04 14:00,181,Virgin Atlantic,B,ATR-72
Munich,MUC,Berlin,BLI,2020-10-10 00:00,292,Singapore Airlines,B,Airbus-A320
Stokholms,STOC,Berlin,BLI,2021-07-18 17:00,330,Korean Air,A,Boing-MD
New York,EWR,ROME,CIA,2021-07-20 19:00,154,La Compagnie,C,Airbus-A320
Berlin,BTV,Barcelona,BLA,2020-03-01 23:00,129,Virgin Atlantic,B,Boing-MD
ROME,ROME,Berlin,BTV,2021-04-29 20:00,443,Turkish Airlines,A,Boing-737
ROME,ROME,Barcelona,BLA,2020-06-18 00:00,302,Korean Air,C,Boing-737
London,NHR,New York,JFK,2020-07-23 03:00,323,La Compagnie,C,Boing-737
Manchester,MHT,Berlin,BER,2020-02-09 01:00,400,Virgin Atlantic,B,Boing-747
Munich,MUC,Stokholms,ARN,2021-07-17 06:00,356,Korean Air,B,Boing-747
Berlin,BER,Stokholms,STOC,2020-02-20 07:00,289,EVA Air,C,ATR-72
London,STN,Berlin,BLI,2021-03-22 06:00,460,Turkish Airlines,B,Boing-MD
Munich,SBA,Barcelona,BCN,2021-01-01 05:00,356,La Compagnie,C,Airbus-A320
Berlin,BTV,New York,JFK,2021-02-11 09:00,214,Emirates,C,ATR-72
Manchester,MAN,Munich,SBA,2020-05-08 20:00,233,La Compagnie,A,ATR-72
ROME,ROME,Barcelona,BCN,2021-01-13 08:00,143,Turkish Airlines,A,Boing-737
London,LOND,Tehran,THRA,2020-08-19 10:00,426,Qatar Airways,C,Airbus-A320
ROME,ROME,London,LGW,2020-04-19 16:00,254,Qatar Airways,C,Boing-747
Tehran,THRA,Munich,MUC,2020-05-11 08:00,128,Korean Air,B,ATR-72
Tehran,IKA,Berlin,BER,2021-07-14 09:00,217,La Compagnie,B,Boing-747
Barcelona,BLA,Stokholms,STOC,2021-01-11 02:00,373,Emirates,C,Airbus-A320
Stokholms,STOC,New York,NYCA,2021-11-02 19:00,349,Air New Zealand,C,Boing-747
Stokholms,ARN,Munich,SBA,2020-04-14 23:00,435,La Compagnie,B,Airbus-A320
New York,NYCA,ROME,CIA,2020-01-25 19:00,287,La Compagnie,B,ATR-72
ROME,FCO,Berlin,BER,2020-07-02 01:00,414,La Compagnie,C,Airbus-A320
Tehran,THR,London,LOND,2020-07-28 20:00,152,EVA Air,C,Boing-737
ROME,FCO,Stokholms,ARN,2020-01-18 06:00,368,Japan Airlines,A,Airbus-A380
Munich,SBA,New York,EWR,2021-06-04 10:00,342,Singapore Airlines,A,Boing-737
Stokholms,ARN,Manchester,MHT,2020-05-14 12:00,216,Qatar Airways,B,ATR-72
Tehran,THRA,Berlin,BTV,2021-04-29 15:00,369,Qatar Airways,B,Boing-747
London,LOND,New York,EWR,2020-11-30 03:00,292,La Compagnie,B,Airbus-A320
ROME,FCO,Munich,LGB,2021-07-09 22:00,177,La Compagnie,C,Airbus-A320
London,NHR,Stokholms,STOC,2020-12-08 05:00,293,La Compagnie,A,Boing-737
New York,JFK,London,NHR,2021-11-08 10:00,212,Japan Airlines,C,Boing-737
Tehran,THRA,Munich,MUC,2020-01-18 18:00,321,Air New Zealand,C,Boing-737
Manchester,MAN,Berlin,BTV,2021-02-17 18:00,168,Japan Airlines,C,Boing-737
Manchester,MHT,New York,NYCA,2020-02-28 08:00,353,EVA Air,A,ATR-72
Tehran,IKA,London,STN,2021-05-01 02:00,326,Korean Air,B,Boing-MD
Madrid,MAD,ROME,FCO,2020-10-17 09:00,304,EVA Air,A,Airbus-A320
Munich,LGB,Berlin,BER,2020-10-06 14:00,120,Qatar Airways,A,Airbus-A380
Barcelona,BLA,Berlin,BER,2020-06-20 15:00,378,Virgin Atlantic,C,Boing-747
ROME,FCO,Munich,MUC,2021-01-25 11:00,315,EVA Air,A,Boing-MD
Barcelona,BCN,ROME,CIA,2021-11-15 18:00,101,Korean Air,B,Boing-737
Berlin,BER,Barcelona,BLA,2020-07-28 07:00,445,EVA Air,A,Boing-747
Manchester,MAN,Berlin,BTV,2020-06-08 13:00,356,Japan Airlines,C,Boing-MD
New York,NYCA,London,NHR,2021-04-19 11:00,387,Japan Airlines,B,Airbus-A320
Munich,SBA,Berlin,BTV,2020-03-15 00:00,144,EVA Air,A,ATR-72
Tehran,THR,Madrid,MAD,2020-08-08 11:00,418,Emirates,A,Boing-737
London,LGW,New York,NYCA,2020-02-24 01:00,172,Korean Air,B,Airbus-A320
Tehran,IKA,London,LOND,2021-11-19 06:00,484,EVA Air,A,Airbus-A380
ROME,ROME,Tehran,THRA,2021-03-11 14:00,351,EVA Air,C,Boing-MD
New York,EWR,ROME,CIA,2020-09-08 22:00,488,EVA Air,A,Airbus-A380
Manchester,MHT,Munich,LGB,2021-06-23 01:00,197,Korean Air,B,Airbus-A380
Berlin,BER,ROME,FCO,2020-01-11 02:00,127,La Compagnie,B,Boing-737
Manchester,MAN,Tehran,THR,2021-11-17 22:00,198,Turkish Airlines,B,Airbus-A320
New York,JFK,Madrid,MAD,2020-07-06 05:00,190,Emirates,B,Boing-MD
Barcelona,BCN,ROME,CIA,2021-07-07 06:00,238,Emirates,B,Boing-737
London,STN,ROME,CIA,2021-08-16 06:00,416,Virgin Atlantic,A,Boing-747
ROME,ROME,London,NHR,2020-04-02 19:00,495,Japan Airlines,C,Boing-747
New York,EWR,ROME,FCO,2021-04-29 17:00,376,Singapore Airlines,C,Airbus-A380
Tehran,IKA,Stokholms,STOC,2021-06-19 10:00,254,La Compagnie,B,Boing-737
ROME,FCO,Barcelona,BLA,2020-06-14 09:00,189,Virgin Atlantic,B,Airbus-A380
Tehran,THR,Barcelona,BCN,2021-10-21 08:00,182,Qatar Airways,B,Boing-747
Berlin,BER,ROME,ROME,2020-08-20 23:00,163,Virgin Atlantic,B,Airbus-A380
Barcelona,BLA,New York,NYCA,2021-11-12 21:00,248,Singapore Airlines,A,Airbus-A380
London,LGW,Munich,SBA,2021-01-23 04:00,171,Air New Zealand,C,ATR-72
Berlin,BER,Barcelona,BLA,2020-07-16 03:00,423,EVA Air,C,Airbus-A320
ROME,ROME,Berlin,BLI,2021-08-01 17:00,216,Korean Air,B,Airbus-A320
New York,EWR,Munich,LGB,2021-10-10 15:00,414,Turkish Airlines,B,Boing-MD
ROME,ROME,Manchester,MHT,2021-01-10 13:00,192,Virgin Atlantic,A,Boing-MD
Tehran,IKA,ROME,CIA,2021-10-16 18:00,154,Korean Air,C,Boing-747
ROME,FCO,Munich,SBA,2021-03-14 14:00,320,Japan Airlines,B,Boing-MD
Berlin,BLI,ROME,FCO,2021-10-22 02:00,417,Singapore Airlines,B,Boing-747
Madrid,MAD,London,NHR,2021-09-27 04:00,203,Korean Air,A,ATR-72
Berlin,BER,London,LOND,2020-07-20 11:00,434,Emirates,A,ATR-72
New York,EWR,London,STN,2020-02-05 04:00,409,Virgin Atlantic,B,Airbus-A380
Munich,MUC,New York,NYCA,2020-02-01 01:00,138,La Compagnie,B,Airbus-A320
New York,JFK,Stokholms,STOC,2021-04-01 07:00,223,La Compagnie,B,Boing-MD
Barcelona,BLA,New York,NYCA,2020-11-11 00:00,269,EVA Air,C,Boing-MD
Manchester,MAN,Munich,LGB,2021-01-28 20:00,447,Korean Air,B,Boing-737
Berlin,BLI,London,STN,2021-01-06 00:00,173,Qatar Airways,A,Boing-747
Tehran,IKA,Stokholms,ARN,2021-12-17 21:00,295,Virgin Atlantic,C,Airbus-A380
Berlin,BLI,New York,EWR,2020-08-09 18:00,169,Singapore Airlines,B,Boing-MD
Tehran,THR,ROME,FCO,2021-01-10 11:00,292,Turkish Airlines,A,ATR-72
Munich,LGB,Tehran,IKA,2020-04-05 16:00,412,Singapore Airlines,B,Airbus-A320
Tehran,IKA,New York,JFK,2020-08-29 00:00,496,Qatar Airways,C,Boing-737
Berlin,BLI,New York,EWR,2021-11-14 18:00,250,Emirates,B,Airbus-A380
London,LOND,Tehran,THRA,2021-11-21 00:00,490,Qatar Airways,C,Boing-737
ROME,ROME,Berlin,BLI,2020-06-18 09:00,477,La Compagnie,C,ATR-72
New York,NYCA,ROME,FCO,2021-08-23 09:00,279,Qatar Airways,B,Boing-MD
Manchester,MAN,London,LGW,2020-08-29 06:00,385,Korean Air,C,Boing-737
Barcelona,BLA,New York,JFK,2021-01-12 16:00,331,Air New Zealand,B,Boing-MD
ROME,CIA,Tehran,IKA,2021-09-27 13:00,430,EVA Air,B,Airbus-A320
Stokholms,STOC,Manchester,MHT,2021-12-05 20:00,271,Singapore Airlines,C,ATR-72
Stokholms,STOC,Berlin,BTV,2020-10-10 04:00,210,La Compagnie,A,Boing-737
London,STN,Munich,MUC,2021-11-04 11:00,119,EVA Air,C,Airbus-A320
Barcelona,BCN,Tehran,IKA,2021-05-31 05:00,386,Virgin Atlantic,B,Boing-737
London,LGW,Manchester,MAN,2020-07-02 18:00,435,Japan Airlines,B,Boing-MD
New York,NYCA,London,NHR,2021-08-08 00:00,451,La Compagnie,A,Airbus-A320
Munich,MUC,London,LGW,2021-06-14 10:00,174,Turkish Airlines,B,ATR-72
Munich,LGB,Manchester,MHT,2020-02-23 20:00,327,EVA Air,A,Boing-747
Tehran,IKA,Stokholms,ARN,2021-08-21 11:00,420,Turkish Airlines,C,Airbus-A320
Berlin,BTV,New York,JFK,2020-09-03 02:00,124,Air New Zealand,B,Airbus-A380
Berlin,BTV,Manchester,MAN,2021-04-07 11:00,313,Virgin Atlantic,C,Boing-MD
Barcelona,BCN,Madrid,MAD,2021-01-22 17:00,423,Virgin Atlantic,C,Airbus-A320
Berlin,BER,London,LGW,2020-07-17 12:00,482,Virgin Atlantic,B,Boing-MD
New York,JFK,Munich,SBA,2021-08-08 09:00,166,La Compagnie,B,Boing-737
New York,EWR,ROME,FCO,2021-09-04 09:00,160,Korean Air,B,Boing-MD
London,LGW,Madrid,MAD,2021-03-08 13:00,236,Virgin Atlantic,C,ATR-72
Barcelona,BCN,New York,JFK,2020-09-21 01:00,309,Virgin Atlantic,B,Airbus-A380
Munich,SBA,ROME,FCO,2020-12-07 05:00,274,Turkish Airlines,B,ATR-72
Munich,MUC,Barcelona,BCN,2021-07-14 02:00,364,Qatar Airways,C,Boing-737
Tehran,IKA,New York,JFK,2020-07-09 22:00,294,Qatar Airways,C,Boing-737
Barcelona,BLA,New York,EWR,2021-01-20 19:00,396,Qatar Airways,C,Airbus-A380
Tehran,THRA,Munich,MUC,2020-07-30 14:00,436,Air New Zealand,A,Boing-737
Stokholms,STOC,Tehran,THRA,2021-10-26 16:00,481,Turkish Airlines,C,Airbus-A380
Berlin,BER,London,STN,2020-02-10 21:00,144,Emirates,A,Airbus-A380
London,LOND,New York,EWR,2020-08-27 19:00,360,Turkish Airlines,C,Boing-MD
Madrid,MAD,ROME,CIA,2020-02-18 16:00,235,Korean Air,A,ATR-72
New York,NYCA,Berlin,BER,2021-04-10 01:00,470,Turkish Airlines,B,Boing-MD
London,STN,Stokholms,STOC,2020-12-25 09:00,205,Virgin Atlantic,B,Airbus-A380
Stokholms,STOC,Munich,LGB,2020-09-07 08:00,253,Korean Air,C,Boing-MD
New York,JFK,Munich,LGB,2020-07-07 10:00,245,Turkish Airlines,B,Boing-747
Tehran,IKA,London,NHR,2021-02-03 04:00,184,Korean Air,B,ATR-72
New York,NYCA,ROME,FCO,2020-09-22 05:00,236,Turkish Airlines,A,Boing-747
Munich,LGB,Berlin,BLI,2020-12-30 16:00,233,Singapore Airlines,A,Boing-737
New York,EWR,Stokholms,STOC,2021-09-12 21:00,351,EVA Air,C,Boing-737
Manchester,MHT,Madrid,MAD,2020-06-06 00:00,329,Singapore Airlines,A,Airbus-A320
Tehran,THR,Munich,SBA,2021-01-29 03:00,160,EVA Air,A,Boing-737
Madrid,MAD,ROME,FCO,2021-10-30 08:00,236,Turkish Airlines,A,ATR-72
Munich,SBA,Tehran,IKA,2020-04-18 16:00,318,Qatar Airways,B,Boing-747
London,LOND,Stokholms,ARN,2021-10-02 00:00,127,Virgin Atlantic,B,Airbus-A320
Munich,SBA,Manchester,MHT,2021-01-07 06:00,473,Air New Zealand,B,Airbus-A380
ROME,ROME,Manchester,MHT,2021-06-14 22:00,340,Korean Air,A,Airbus-A320
Madrid,MAD,Stokholms,ARN,2020-01-16 12:00,269,Singapore Airlines,B,Airbus-A320
London,NHR,Barcelona,BLA,2021-08-06 14:00,392,Turkish Airlines,A,Airbus-A380
Barcelona,BCN,Manchester,MHT,2021-04-07 10:00,489,Turkish Airlines,A,Boing-MD
Barcelona,BCN,New York,EWR,2020-04-06 02:00,138,La Compagnie,B,Boing-MD
Tehran,IKA,Munich,LGB,2021-09-12 17:00,275,Air New Zealand,A,Boing-747
New York,JFK,Berlin,BTV,2020-04-24 05:00,313,Japan Airlines,A,Airbus-A320
Stokholms,STOC,Munich,MUC,2021-10-06 17:00,317,Singapore Airlines,B,Airbus-A320
Berlin,BLI,Tehran,THRA,2020-11-26 19:00,433,La Compagnie,C,Boing-MD
Stokholms,STOC,New York,NYCA,2021-01-12 15:00,115,Korean Air,B,Boing-737
Berlin,BLI,New York,JFK,2021-04-01 09:00,274,Emirates,B,Airbus-A380
ROME,FCO,Berlin,BLI,2021-10-20 11:00,127,Singapore Airlines,A,Boing-737
New York,JFK,London,STN,2020-07-23 00:00,253,Turkish Airlines,C,ATR-72
London,NHR,Barcelona,BLA,2020-04-17 10:00,319,Japan Airlines,B,ATR-72
Madrid,MAD,Tehran,THR,2021-06-11 06:00,323,Air New Zealand,C,Airbus-A320
Munich,LGB,ROME,ROME,2020-09-04 17:00,391,Emirates,B,Boing-737
Manchester,MAN,Stokholms,STOC,2021-09-25 13:00,442,Virgin Atlantic,A,Airbus-A320
ROME,FCO,New York,NYCA,2021-01-20 05:00,279,Emirates,B,Boing-747
Munich,SBA,Stokholms,ARN,2021-08-27 23:00,210,Japan Airlines,A,Boing-747
Berlin,BLI,Barcelona,BLA,2021-07-20 16:00,487,Japan Airlines,B,Boing-MD
Barcelona,BLA,ROME,CIA,2021-05-20 01:00,419,EVA Air,A,ATR-72
Barcelona,BCN,Madrid,MAD,2020-11-10 22:00,240,Qatar Airways,A,Boing-MD
London,LGW,Barcelona,BLA,2021-09-08 05:00,185,Singapore Airlines,B,Airbus-A380
New York,NYCA,Stokholms,ARN,2020-04-19 16:00,119,Qatar Airways,B,ATR-72
Manchester,MHT,Munich,SBA,2020-07-13 08:00,439,Emirates,A,Boing-737
London,NHR,Tehran,THR,2020-11-22 09:00,118,Singapore Airlines,A,ATR-72
Manchester,MHT,Madrid,MAD,2020-05-10 19:00,244,Korean Air,A,Airbus-A380
Tehran,IKA,Barcelona,BLA,2021-02-01 10:00,466,EVA Air,C,Boing-MD
Barcelona,BLA,Munich,LGB,2020-10-07 00:00,428,Emirates,B,Boing-737
New York,EWR,ROME,CIA,2020-07-18 04:00,275,Qatar Airways,C,ATR-72
Tehran,THR,Madrid,MAD,2020-06-21 05:00,155,Air New Zealand,C,Boing-747
Berlin,BER,Tehran,THR,2020-08-26 19:00,316,Emirates,A,Boing-737
Berlin,BLI,London,NHR,2021-08-23 11:00,414,Japan Airlines,B,Boing-737
Tehran,THRA,Manchester,MHT,2020-11-27 11:00,177,Qatar Airways,A,Airbus-A380
London,LGW,Manchester,MAN,2020-05-17 18:00,233,Emirates,B,Boing-737
Tehran,THRA,Stokholms,ARN,2020-01-15 01:00,141,Emirates,A,Boing-747
Berlin,BLI,Tehran,IKA,2020-09-11 16:00,105,EVA Air,B,ATR-72
Stokholms,ARN,Berlin,BTV,2020-04-06 17:00,346,Virgin Atlantic,C,ATR-72
Barcelona,BLA,Tehran,IKA,2021-02-26 17:00,339,EVA Air,B,ATR-72
Barcelona,BLA,Tehran,IKA,2021-10-03 11:00,391,Qatar Airways,A,ATR-72
Berlin,BTV,Tehran,THR,2020-05-05 13:00,148,EVA Air,A,Boing-737
Barcelona,BCN,Tehran,IKA,2020-07-25 17:00,173,Air New Zealand,B,Boing-737
Stokholms,ARN,Manchester,MAN,2020-04-01 05:00,153,La Compagnie,C,Airbus-A320
Stokholms,STOC,Manchester,MAN,2020-05-20 20:00,367,Japan Airlines,A,Boing-MD
Tehran,THR,Manchester,MHT,2021-09-11 07:00,269,Qatar Airways,B,Airbus-A320
Munich,MUC,Madrid,MAD,2021-08-03 06:00,160,La Compagnie,C,Airbus-A320
Barcelona,BLA,New York,JFK,2020-10-15 00:00,451,Qatar Airways,C,Boing-MD
Madrid,MAD,New York,EWR,2021-03-06 13:00,212,La Compagnie,C,Boing-747
London,LOND,Berlin,BTV,2021-08-18 18:00,496,Japan Airlines,B,Boing-747
Berlin,BLI,Manchester,MAN,2021-01-15 19:00,147,Japan Airlines,B,Airbus-A380
London,STN,Munich,LGB,2021-02-11 22:00,237,Turkish Airlines,C,Boing-737
Tehran,THR,ROME,FCO,2020-12-18 16:00,257,Japan Airlines,B,Airbus-A380
ROME,CIA,London,LOND,2021-12-30 23:00,203,Turkish Airlines,B,Boing-747
Munich,SBA,New York,EWR,2020-04-20 01:00,302,Japan Airlines,B,ATR-72
Stokholms,STOC,Manchester,MAN,2021-06-07 22:00,183,Qatar Airways,C,Airbus-A380
Tehran,THRA,Munich,MUC,2021-07-27 11:00,212,Singapore Airlines,A,Boing-747
Munich,MUC,Berlin,BER,2020-04-05 08:00,438,EVA Air,B,Boing-737
Barcelona,BCN,Manchester,MAN,2021-04-09 21:00,228,Virgin Atlantic,C,ATR-72
London,STN,Stokholms,ARN,2021-02-20 09:00,216,Korean Air,C,Boing-747
Manchester,MHT,Barcelona,BLA,2020-10-01 20:00,293,Korean Air,C,Airbus-A320
Barcelona,BCN,Berlin,BLI,2021-01-24 17:00,110,EVA Air,B,Boing-747
London,NHR,Tehran,THR,2021-01-25 12:00,348,Emirates,C,Airbus-A320
Manchester,MAN,Berlin,BTV,2020-02-15 23:00,104,Singapore Airlines,C,Boing-MD
Barcelona,BCN,Stokholms,STOC,2020-03-16 10:00,280,La Compagnie,A,Boing-MD
Barcelona,BLA,Manchester,MHT,2020-04-26 22:00,104,Korean Air,C,Airbus-A320
Madrid,MAD,ROME,ROME,2020-11-08 17:00,470,Emirates,C,Boing-737
Stokholms,ARN,Berlin,BER,2020-05-17 23:00,459,Air New Zealand,B,Boing-747
Barcelona,BCN,ROME,ROME,2021-06-10 22:00,268,Japan Airlines,C,Airbus-A380
Madrid,MAD,London,LOND,2020-09-27 09:00,104,Japan Airlines,C,Airbus-A320
London,NHR,Munich,SBA,2021-02-05 04:00,438,Turkish Airlines,C,ATR-72
Tehran,THR,Manchester,MHT,2021-08-25 08:00,146,La Compagnie,C,Airbus-A380
Berlin,BER,Tehran,THR,2020-08-18 10:00,141,EVA Air,C,Airbus-A320
New York,JFK,Manchester,MAN,2021-07-27 04:00,493,Emirates,C,Boing-MD
New York,NYCA,Tehran,IKA,2020-05-27 06:00,202,Korean Air,B,Boing-737
Munich,MUC,Tehran,IKA,2020-05-19 22:00,391,EVA Air,B,Boing-747
Berlin,BLI,Tehran,THR,2020-06-02 17:00,327,La Compagnie,B,Boing-MD
Munich,MUC,ROME,CIA,2021-03-16 17:00,180,EVA Air,A,Boing-MD
New York,JFK,Berlin,BLI,2020-06-26 23:00,444,Virgin Atlantic,B,ATR-72
Tehran,THRA,Stokholms,ARN,2020-11-11 21:00,252,Korean Air,B,Boing-747
Berlin,BER,Munich,LGB,2020-05-29 01:00,101,Qatar Airways,C,ATR-72
Munich,SBA,London,LGW,2021-02-06 14:00,390,Japan Airlines,A,Boing-747
New York,NYCA,Tehran,THRA,2020-07-11 08:00,485,Japan Airlines,B,Boing-737
London,LOND,Munich,LGB,2021-09-07 07:00,118,Emirates,A,Boing-747
Berlin,BTV,Tehran,IKA,2021-11-05 04:00,186,Emirates,A,Boing-747
Berlin,BTV,New York,JFK,2021-12-30 01:00,467,Singapore Airlines,B,Boing-MD
Barcelona,BCN,New York,NYCA,2020-03-19 04:00,391,La Compagnie,A,ATR-72
Berlin,BLI,London,LGW,2020-01-29 12:00,103,Turkish Airlines,C,ATR-72
ROME,FCO,Tehran,IKA,2020-05-29 06:00,293,Korean Air,A,Boing-747
New York,EWR,Berlin,BTV,2021-10-31 04:00,357,Qatar Airways,C,Boing-MD
Stokholms,ARN,Manchester,MHT,2020-11-21 08:00,118,Japan Airlines,A,Airbus-A320
Manchester,MHT,Tehran,IKA,2020-11-18 10:00,221,Japan Airlines,B,ATR-72
Barcelona,BCN,Tehran,IKA,2020-12-28 16:00,485,Singapore Airlines,A,Airbus-A320
London,LGW,Barcelona,BLA,2020-02-29 02:00,183,Korean Air,C,Boing-737
Tehran,THR,London,LGW,2020-10-25 16:00,368,Korean Air,A,Airbus-A320
London,LOND,ROME,CIA,2021-12-03 16:00,112,La Compagnie,B,ATR-72
Stokholms,STOC,Barcelona,BCN,2021-09-30 03:00,345,La Compagnie,B,Airbus-A380
Barcelona,BLA,London,NHR,2021-10-12 02:00,281,Virgin Atlantic,A,Boing-747
Stokholms,STOC,Manchester,MHT,2021-01-18 04:00,491,EVA Air,A,Boing-747
Munich,LGB,Tehran,IKA,2021-03-11 22:00,189,EVA Air,B,Boing-747
Barcelona,BLA,New York,JFK,2021-12-12 14:00,176,Japan Airlines,A,ATR-72
Madrid,MAD,London,NHR,2020-10-04 15:00,445,Singapore Airlines,C,Boing-747
Madrid,MAD,Berlin,BER,2020-11-03 09:00,395,Turkish Airlines,B,ATR-72
Barcelona,BCN,Stokholms,STOC,2020-07-22 06:00,439,Air New Zealand,A,Boing-737
Barcelona,BCN,Munich,MUC,2021-11-26 00:00,235,Korean Air,B,Boing-737
Manchester,MHT,Tehran,THR,2021-09-01 16:00,394,Japan Airlines,A,Boing-737
Stokholms,STOC,Tehran,IKA,2021-05-27 09:00,232,Korean Air,A,Boing-MD
Munich,LGB,Tehran,IKA,2020-07-24 09:00,152,La Compagnie,C,Boing-747
Stokholms,ARN,Manchester,MHT,2020-02-18 01:00,415,Qatar Airways,C,Airbus-A320
London,STN,Tehran,THR,2021-01-18 13:00,344,Air New Zealand,B,ATR-72
Manchester,MAN,Madrid,MAD,2020-10-14 01:00,486,Air New Zealand,C,Boing-737
Stokholms,ARN,ROME,FCO,2020-12-27 19:00,162,Japan Airlines,A,Boing-737
Tehran,IKA,ROME,CIA,2021-09-06 18:00,274,Qatar Airways,A,ATR-72
New York,JFK,Tehran,IKA,2020-09-18 20:00,459,La Compagnie,A,ATR-72
Manchester,MAN,Munich,SBA,2020-03-27 11:00,286,Emirates,B,Airbus-A320
Manchester,MHT,New York,NYCA,2020-08-11 01:00,100,Turkish Airlines,A,Airbus-A320
New York,NYCA,Tehran,THRA,2021-03-18 18:00,397,Qatar Airways,B,ATR-72
Manchester,MAN,Berlin,BER,2021-08-05 14:00,218,Japan Airlines,B,Airbus-A320
London,LGW,ROME,FCO,2020-04-26 00:00,321,Korean Air,A,Boing-737
New York,NYCA,Stokholms,ARN,2021-05-14 17:00,442,Air New Zealand,A,Boing-MD
ROME,FCO,Stokholms,ARN,2020-03-16 07:00,386,La Compagnie,C,Boing-737
Manchester,MAN,New York,NYCA,2020-03-27 19:00,361,EVA Air,C,Boing-MD
Stokholms,ARN,Tehran,THRA,2021-11-16 20:00,278,Emirates,A,Boing-747
ROME,FCO,London,LGW,2020-12-09 07:00,428,Qatar Airways,B,ATR-72
Tehran,IKA,Stokholms,ARN,2021-06-25 05:00,299,Air New Zealand,A,ATR-72
Madrid,MAD,Barcelona,BLA,2021-03-02 16:00,344,Emirates,A,Boing-747
ROME,ROME,Tehran,THR,2021-09-18 20:00,153,Emirates,A,Boing-747
Madrid,MAD,London,STN,2021-12-04 23:00,265,Air New Zealand,C,ATR-72
Munich,LGB,Tehran,THR,2021-04-27 22:00,266,Japan Airlines,B,Boing-737
ROME,FCO,Stokholms,ARN,2021-04-23 21:00,391,Emirates,B,Boing-737
ROME,FCO,Munich,MUC,2021-08-08 14:00,320,EVA Air,C,Boing-737
Berlin,BTV,ROME,CIA,2020-04-20 10:00,492,Japan Airlines,B,Airbus-A380
Manchester,MAN,London,STN,2020-10-21 04:00,182,Singapore Airlines,A,ATR-72
Manchester,MHT,London,STN,2020-05-01 16:00,253,Air New Zealand,A,Boing-747
Barcelona,BCN,London,STN,2020-09-19 16:00,410,La Compagnie,C,Airbus-A320
Berlin,BTV,Barcelona,BLA,2020-10-20 22:00,225,Air New Zealand,A,Airbus-A380
Tehran,THR,London,LOND,2021-05-29 07:00,368,Singapore Airlines,C,Airbus-A320
Barcelona,BLA,Manchester,MAN,2020-02-17 14:00,106,Korean Air,C,Airbus-A380
Munich,SBA,London,NHR,2020-08-08 00:00,344,Korean Air,A,Boing-737
